loss,mae,val_loss,val_mae,learning_rate
1.1069613695144653,0.8856011629104614,0.9805454015731812,0.8723621368408203,0.0010000000474974513
0.9955960512161255,0.8656226992607117,0.9741840958595276,0.8709765076637268,0.0010000000474974513
0.957680881023407,0.8454477787017822,0.9164546132087708,0.8409136533737183,0.0010000000474974513
0.9155454039573669,0.8211464881896973,0.8194683194160461,0.7867105603218079,0.0010000000474974513
0.843949019908905,0.7753807306289673,0.7336787581443787,0.7432955503463745,0.0010000000474974513
0.7912185788154602,0.7498649954795837,0.6653900742530823,0.7066737413406372,0.0010000000474974513
0.7762048840522766,0.7377334833145142,0.5885223150253296,0.6577656269073486,0.0010000000474974513
0.727250337600708,0.70334392786026,0.5643776059150696,0.6438979506492615,0.0010000000474974513
0.696203887462616,0.6922942996025085,0.5480135083198547,0.6346328854560852,0.0010000000474974513
0.653965950012207,0.6651176810264587,0.511951744556427,0.6063653826713562,0.0010000000474974513
0.6407008171081543,0.6497940421104431,0.5065761208534241,0.6035016179084778,0.0010000000474974513
0.6206306219100952,0.641733705997467,0.48447033762931824,0.5878466367721558,0.0010000000474974513
0.6224408745765686,0.6414948105812073,0.49701130390167236,0.5943536162376404,0.0010000000474974513
0.602921187877655,0.6300626993179321,0.47248348593711853,0.5750241875648499,0.0010000000474974513
0.5971985459327698,0.6289163827896118,0.47583818435668945,0.5798496007919312,0.0010000000474974513
0.5939547419548035,0.622787594795227,0.46296510100364685,0.5695118308067322,0.0010000000474974513
0.5800755620002747,0.6138803958892822,0.4782726466655731,0.583495557308197,0.0010000000474974513
0.5893399119377136,0.6199834942817688,0.45948928594589233,0.5656814575195312,0.0010000000474974513
0.5779738426208496,0.6115023493766785,0.47751346230506897,0.58514004945755,0.0010000000474974513
0.566162109375,0.6047095060348511,0.44914236664772034,0.5578970909118652,0.0010000000474974513
0.5706925392150879,0.6055022478103638,0.4634561836719513,0.5714021325111389,0.0010000000474974513
0.5693130493164062,0.6077226996421814,0.45015424489974976,0.5609843134880066,0.0010000000474974513
0.5650330185890198,0.6035086512565613,0.4350428283214569,0.5507265329360962,0.0010000000474974513
0.5582695603370667,0.6003600358963013,0.4418785572052002,0.5560265779495239,0.0010000000474974513
0.5631396770477295,0.5993226766586304,0.4448273777961731,0.5590559840202332,0.0010000000474974513
0.5510182976722717,0.5963184237480164,0.44056251645088196,0.5539763569831848,0.0010000000474974513
0.5504343509674072,0.5953167080879211,0.4356732666492462,0.5480104088783264,0.0010000000474974513
0.5513192415237427,0.5995078682899475,0.43554750084877014,0.550877034664154,0.0010000000474974513
0.5337134003639221,0.5843693614006042,0.4314036965370178,0.5461097359657288,0.0010000000474974513
0.5369862914085388,0.5825259685516357,0.4197004735469818,0.5300099849700928,0.0010000000474974513
0.540918231010437,0.5871586799621582,0.42698413133621216,0.5405008792877197,0.0010000000474974513
0.5480804443359375,0.5884212851524353,0.4194098114967346,0.5323867797851562,0.0010000000474974513
0.5297588109970093,0.5821697115898132,0.40935564041137695,0.5251695513725281,0.0010000000474974513
0.511707603931427,0.572285532951355,0.4105813205242157,0.5301964282989502,0.0010000000474974513
0.5300336480140686,0.5790100693702698,0.4134978950023651,0.5308470129966736,0.0010000000474974513
0.5330453515052795,0.5815509557723999,0.40484121441841125,0.5226964354515076,0.0010000000474974513
0.5249452590942383,0.5754304528236389,0.41178685426712036,0.5300081968307495,0.0010000000474974513
0.5263981819152832,0.5760252475738525,0.4037344455718994,0.5203201770782471,0.0010000000474974513
0.5276947617530823,0.5753787159919739,0.4162687063217163,0.5314010977745056,0.0010000000474974513
0.5280002951622009,0.5803486108779907,0.4078789949417114,0.5240870118141174,0.0010000000474974513
0.5111515522003174,0.5668983459472656,0.404074490070343,0.5206120014190674,0.0010000000474974513
0.5262101888656616,0.5744562745094299,0.3964577317237854,0.5117805600166321,0.0010000000474974513
0.5321927666664124,0.5792068839073181,0.3855333924293518,0.5032497644424438,0.0010000000474974513
0.48922985792160034,0.5577320456504822,0.390957772731781,0.5123990774154663,0.0010000000474974513
0.5178840756416321,0.5678005218505859,0.39237508177757263,0.5165680050849915,0.0010000000474974513
0.5049344301223755,0.5634105205535889,0.3796035349369049,0.50111323595047,0.0010000000474974513
0.4938356578350067,0.557685911655426,0.3967841565608978,0.5199333429336548,0.0010000000474974513
0.49934858083724976,0.5572760105133057,0.37870267033576965,0.5048666000366211,0.0010000000474974513
0.5063451528549194,0.558148205280304,0.3852545917034149,0.5110927820205688,0.0010000000474974513
0.49719271063804626,0.5574887990951538,0.3722168505191803,0.4993455111980438,0.0010000000474974513
0.5149021148681641,0.569044291973114,0.3908659517765045,0.5166184902191162,0.0010000000474974513
0.4954848885536194,0.5578437447547913,0.37970805168151855,0.5138078927993774,0.0010000000474974513
0.5027025938034058,0.5596754550933838,0.39036962389945984,0.517916202545166,0.0010000000474974513
0.49570855498313904,0.557834267616272,0.370322585105896,0.5002356171607971,0.0010000000474974513
0.4932593107223511,0.5475495457649231,0.3678387701511383,0.4967796206474304,0.0010000000474974513
0.4854920208454132,0.5506666302680969,0.3668834865093231,0.49686965346336365,0.0010000000474974513
0.49391987919807434,0.5514636039733887,0.37167274951934814,0.5002194046974182,0.0010000000474974513
0.4978952407836914,0.5577643513679504,0.3893110752105713,0.5234527587890625,0.0010000000474974513
0.48621368408203125,0.54859858751297,0.36969488859176636,0.4990291893482208,0.0010000000474974513
0.47616562247276306,0.5409419536590576,0.3653038442134857,0.4981049597263336,0.0010000000474974513
0.49888503551483154,0.5566439628601074,0.3679191768169403,0.4994949400424957,0.0010000000474974513
0.4841698110103607,0.5479367971420288,0.3698394000530243,0.5023024082183838,0.0010000000474974513
0.4837667644023895,0.547313928604126,0.35548824071884155,0.4857843816280365,0.0010000000474974513
0.4787646532058716,0.5426018238067627,0.36158448457717896,0.49184656143188477,0.0010000000474974513
0.47397351264953613,0.5380950570106506,0.3436700701713562,0.47682058811187744,0.0010000000474974513
0.48520538210868835,0.5454412698745728,0.3634161055088043,0.5005037188529968,0.0010000000474974513
0.4840250015258789,0.5437696576118469,0.3481457829475403,0.4824048578739166,0.0010000000474974513
0.4988362789154053,0.5530316233634949,0.35290539264678955,0.4839552938938141,0.0010000000474974513
0.4846010208129883,0.5432203412055969,0.35490575432777405,0.4917060136795044,0.0010000000474974513
0.4800366163253784,0.5442231297492981,0.3449685573577881,0.4794464111328125,0.0010000000474974513
0.4605276882648468,0.530920147895813,0.34798288345336914,0.4821924567222595,0.0010000000474974513
0.4589337408542633,0.5307824611663818,0.3443925082683563,0.4807073771953583,0.0010000000474974513
0.46641531586647034,0.5338140726089478,0.3335539996623993,0.47108787298202515,0.0010000000474974513
0.4530845880508423,0.5254112482070923,0.33221423625946045,0.46590039134025574,0.0010000000474974513
0.47743114829063416,0.5328899025917053,0.3539937436580658,0.4917815327644348,0.0010000000474974513
0.47923484444618225,0.5391018986701965,0.3343386948108673,0.4706331789493561,0.0010000000474974513
0.4658195376396179,0.5300031900405884,0.3409457802772522,0.4782981276512146,0.0010000000474974513
0.4606594443321228,0.5262362360954285,0.3316054940223694,0.466069757938385,0.0010000000474974513
0.46837422251701355,0.5300179123878479,0.33424651622772217,0.4683547019958496,0.0010000000474974513
0.4631165862083435,0.5260754823684692,0.3295154571533203,0.4644373953342438,0.0010000000474974513
0.4595857858657837,0.5276994705200195,0.3261655569076538,0.45962512493133545,0.0010000000474974513
0.4655252993106842,0.5296773910522461,0.33604535460472107,0.4729030728340149,0.0010000000474974513
0.4579552710056305,0.5203326940536499,0.3301430642604828,0.46746721863746643,0.0010000000474974513
0.44457414746284485,0.5154252052307129,0.3435163199901581,0.48463746905326843,0.0010000000474974513
0.46068406105041504,0.5279260873794556,0.32904866337776184,0.46225911378860474,0.0010000000474974513
0.45609456300735474,0.5219719409942627,0.3257523477077484,0.459382027387619,0.0010000000474974513
0.4552132189273834,0.5181275010108948,0.32117268443107605,0.45543068647384644,0.0010000000474974513
0.4509217441082001,0.5143616199493408,0.3238254487514496,0.4579068124294281,0.0010000000474974513
0.4583035409450531,0.519315779209137,0.3230469524860382,0.45344191789627075,0.0010000000474974513
0.452116996049881,0.5144076347351074,0.34052589535713196,0.47727206349372864,0.0010000000474974513
0.45103922486305237,0.5149573087692261,0.3175213038921356,0.45034947991371155,0.0010000000474974513
0.4495929479598999,0.5177316069602966,0.3215407133102417,0.45600563287734985,0.0010000000474974513
0.451711505651474,0.5104060769081116,0.31429409980773926,0.44753497838974,0.0010000000474974513
0.4506241977214813,0.5130054950714111,0.31818073987960815,0.44967806339263916,0.0010000000474974513
0.4507712721824646,0.5120889544487,0.3243156671524048,0.45621436834335327,0.0010000000474974513
0.45212361216545105,0.5154160261154175,0.31475478410720825,0.45033714175224304,0.0010000000474974513
0.4341147243976593,0.5057001709938049,0.3201736807823181,0.457274854183197,0.0010000000474974513
0.4492286741733551,0.5125091671943665,0.30871233344078064,0.44375038146972656,0.0010000000474974513
0.44285842776298523,0.5110556483268738,0.3188980221748352,0.4531457722187042,0.0010000000474974513
0.447451651096344,0.5088857412338257,0.3108435869216919,0.44806969165802,0.0010000000474974513
0.448277086019516,0.5105714201927185,0.3080672323703766,0.44001588225364685,0.0010000000474974513
0.45110949873924255,0.5065338015556335,0.31459876894950867,0.44703254103660583,0.0010000000474974513
0.43413370847702026,0.5025286078453064,0.30776840448379517,0.44424256682395935,0.0010000000474974513
0.44130927324295044,0.5032827854156494,0.29924172163009644,0.4358869194984436,0.0010000000474974513
0.44069793820381165,0.5015838742256165,0.2989598512649536,0.43538492918014526,0.0010000000474974513
0.4415382146835327,0.5070453882217407,0.31225594878196716,0.4467805027961731,0.0010000000474974513
0.4455174505710602,0.5072407722473145,0.29976725578308105,0.4330137372016907,0.0010000000474974513
0.44179123640060425,0.5028014779090881,0.30177372694015503,0.4367328882217407,0.0010000000474974513
0.442730575799942,0.5034147500991821,0.29927322268486023,0.4330647885799408,0.0010000000474974513
0.44850608706474304,0.5069600939750671,0.29900893568992615,0.432498961687088,0.0010000000474974513
