loss,mae,val_loss,val_mae,learning_rate
1.8199388980865479,0.3895704448223114,1.067399501800537,0.30500155687332153,9.999999747378752e-05
1.8167810440063477,0.38457760214805603,1.0629258155822754,0.29938265681266785,9.999999747378752e-05
1.811200499534607,0.3827292025089264,1.0587990283966064,0.2949471175670624,9.999999747378752e-05
1.8094674348831177,0.3794408142566681,1.0557786226272583,0.2934711277484894,9.999999747378752e-05
1.8060648441314697,0.37717485427856445,1.052484393119812,0.2917945384979248,9.999999747378752e-05
1.806261658668518,0.3772757947444916,1.0486083030700684,0.2894180417060852,9.999999747378752e-05
1.8018451929092407,0.374411016702652,1.0446574687957764,0.28653469681739807,9.999999747378752e-05
1.7961668968200684,0.37318193912506104,1.0407567024230957,0.28397220373153687,9.999999747378752e-05
1.7901808023452759,0.3704773783683777,1.0364413261413574,0.28150686621665955,9.999999747378752e-05
1.7871731519699097,0.369063138961792,1.0314799547195435,0.2789706289768219,9.999999747378752e-05
1.7814017534255981,0.36771413683891296,1.0265741348266602,0.2765903174877167,9.999999747378752e-05
1.767281413078308,0.36524736881256104,1.0204106569290161,0.2736912965774536,9.999999747378752e-05
1.7624706029891968,0.3618706464767456,1.0132026672363281,0.27045413851737976,9.999999747378752e-05
1.7576310634613037,0.3612585663795471,1.0050303936004639,0.2673378884792328,9.999999747378752e-05
1.74611234664917,0.3589388132095337,0.995775580406189,0.2648347318172455,9.999999747378752e-05
1.7298110723495483,0.3566912114620209,0.9852779507637024,0.2626458406448364,9.999999747378752e-05
1.710476040840149,0.35621121525764465,0.9728743433952332,0.2607263922691345,9.999999747378752e-05
1.7049133777618408,0.35349375009536743,0.9591147303581238,0.2593831419944763,9.999999747378752e-05
1.6831262111663818,0.3516804575920105,0.9442812204360962,0.2583759129047394,9.999999747378752e-05
1.63461434841156,0.34955304861068726,0.9275768995285034,0.25752371549606323,9.999999747378752e-05
1.623752474784851,0.3471902310848236,0.9100199937820435,0.2568395137786865,9.999999747378752e-05
1.6154948472976685,0.3490840494632721,0.8929210901260376,0.25664645433425903,9.999999747378752e-05
1.584582805633545,0.34704408049583435,0.8766763210296631,0.2563560903072357,9.999999747378752e-05
1.5342751741409302,0.3432338237762451,0.8596382141113281,0.2557491958141327,9.999999747378752e-05
1.486497402191162,0.3330841362476349,0.8422728776931763,0.2554565668106079,9.999999747378752e-05
1.4876025915145874,0.33564862608909607,0.8252877593040466,0.25512945652008057,9.999999747378752e-05
1.4923079013824463,0.3374244272708893,0.8104627728462219,0.25476446747779846,9.999999747378752e-05
1.4152302742004395,0.33290499448776245,0.796241283416748,0.254182368516922,9.999999747378752e-05
1.419345736503601,0.32902878522872925,0.7840221524238586,0.2535873353481293,9.999999747378752e-05
1.3953801393508911,0.3266180157661438,0.7730638980865479,0.25224342942237854,9.999999747378752e-05
1.3884896039962769,0.33004581928253174,0.7627342939376831,0.25038981437683105,9.999999747378752e-05
1.333735704421997,0.32470306754112244,0.7540477514266968,0.2495831996202469,9.999999747378752e-05
1.3630298376083374,0.32738760113716125,0.7467126250267029,0.2488550990819931,9.999999747378752e-05
1.2971339225769043,0.3189034163951874,0.7399806380271912,0.2478848099708557,9.999999747378752e-05
1.33268141746521,0.32357341051101685,0.7331621050834656,0.2469458431005478,9.999999747378752e-05
1.2874265909194946,0.31730496883392334,0.727931797504425,0.24700534343719482,9.999999747378752e-05
1.2708051204681396,0.31472426652908325,0.7223591804504395,0.24632401764392853,9.999999747378752e-05
1.2836273908615112,0.3136890232563019,0.7166444659233093,0.24589219689369202,9.999999747378752e-05
1.2444429397583008,0.31033068895339966,0.7118688821792603,0.24523164331912994,9.999999747378752e-05
1.28837251663208,0.3116510808467865,0.7070783376693726,0.2439902275800705,9.999999747378752e-05
1.2922217845916748,0.3166407346725464,0.7028979659080505,0.2425365447998047,9.999999747378752e-05
1.2228981256484985,0.30899888277053833,0.6983960866928101,0.2409592866897583,9.999999747378752e-05
1.2142999172210693,0.30546852946281433,0.6939523816108704,0.23930369317531586,9.999999747378752e-05
1.2062830924987793,0.30210167169570923,0.6904677748680115,0.237824484705925,9.999999747378752e-05
1.2260068655014038,0.30343544483184814,0.6888187527656555,0.23725630342960358,9.999999747378752e-05
1.2546719312667847,0.3067499101161957,0.6870052814483643,0.23639507591724396,9.999999747378752e-05
1.2195268869400024,0.30075889825820923,0.6828778386116028,0.23451170325279236,9.999999747378752e-05
1.1796913146972656,0.3001609444618225,0.6783374547958374,0.23258252441883087,9.999999747378752e-05
1.1714675426483154,0.2915412485599518,0.6764525771141052,0.23168589174747467,9.999999747378752e-05
1.1652448177337646,0.29813352227211,0.669074535369873,0.22909137606620789,9.999999747378752e-05
