loss,mae,val_loss,val_mae,learning_rate
1.0239773988723755,0.8849788904190063,1.0149438381195068,0.8867042064666748,0.0010000000474974513
0.9767071008682251,0.8652585744857788,0.9271281957626343,0.8433961868286133,0.0010000000474974513
0.8479607105255127,0.7817637324333191,0.6613441109657288,0.6589012145996094,0.0010000000474974513
0.7389175891876221,0.7059061527252197,0.6111338138580322,0.6397227644920349,0.0010000000474974513
0.6738235950469971,0.6725199222564697,0.5376286506652832,0.594397246837616,0.0010000000474974513
0.6182853579521179,0.6384688019752502,0.4812162220478058,0.5717567801475525,0.0010000000474974513
0.5908686518669128,0.6192640662193298,0.42198142409324646,0.5228811502456665,0.0010000000474974513
0.5651719570159912,0.6004469990730286,0.41975563764572144,0.519195020198822,0.0010000000474974513
0.5387629866600037,0.5888312458992004,0.39923012256622314,0.500764787197113,0.0010000000474974513
0.532004177570343,0.5838266015052795,0.3791469931602478,0.47704946994781494,0.0010000000474974513
0.508783757686615,0.5705519914627075,0.38131144642829895,0.4826894700527191,0.0010000000474974513
0.49245330691337585,0.5575883984565735,0.38085809350013733,0.4903508722782135,0.0010000000474974513
0.4813590347766876,0.5548534989356995,0.3704433739185333,0.47419190406799316,0.0010000000474974513
0.47980889678001404,0.5517614483833313,0.3685688078403473,0.47495055198669434,0.0010000000474974513
0.4845452606678009,0.5575830340385437,0.3663267195224762,0.4725189805030823,0.0010000000474974513
0.4705274999141693,0.542815625667572,0.3595665693283081,0.4669908583164215,0.0010000000474974513
0.4613038897514343,0.5394368171691895,0.3691248595714569,0.48511677980422974,0.0010000000474974513
0.4565501809120178,0.5379716157913208,0.35836344957351685,0.46251899003982544,0.0010000000474974513
0.45299720764160156,0.5333096385002136,0.3722558915615082,0.4857819676399231,0.0010000000474974513
0.4535806477069855,0.5293184518814087,0.3526778817176819,0.45657381415367126,0.0010000000474974513
0.4499630331993103,0.5299081206321716,0.36660265922546387,0.4779607951641083,0.0010000000474974513
0.45001861453056335,0.5272485613822937,0.36938366293907166,0.4800592362880707,0.0010000000474974513
0.43865978717803955,0.5191385746002197,0.36010807752609253,0.4706045687198639,0.0010000000474974513
0.44408082962036133,0.522087812423706,0.36090415716171265,0.471718966960907,0.0010000000474974513
0.4355919063091278,0.5185120701789856,0.35801050066947937,0.46807238459587097,0.0010000000474974513
0.4243601858615875,0.5100604891777039,0.35953202843666077,0.47042763233184814,0.0010000000474974513
0.4298769533634186,0.512859046459198,0.34869012236595154,0.4473242163658142,0.0010000000474974513
0.4283747971057892,0.5160472989082336,0.36211371421813965,0.47872650623321533,0.0010000000474974513
0.42022445797920227,0.5040016174316406,0.34834983944892883,0.45549172163009644,0.0010000000474974513
0.42156845331192017,0.5132559537887573,0.3476067781448364,0.45694857835769653,0.0010000000474974513
0.42510777711868286,0.5134905576705933,0.35394808650016785,0.4605913460254669,0.0010000000474974513
0.42171356081962585,0.5113377571105957,0.3487111032009125,0.45476382970809937,0.0010000000474974513
0.42851537466049194,0.5121759176254272,0.3464076817035675,0.4570121765136719,0.0010000000474974513
0.41622963547706604,0.5022914409637451,0.34821897745132446,0.46376627683639526,0.0010000000474974513
0.4251171052455902,0.5121327042579651,0.34527119994163513,0.4566326141357422,0.0010000000474974513
0.40611401200294495,0.4993787407875061,0.3345106244087219,0.4371848404407501,0.0010000000474974513
0.4073396623134613,0.49612292647361755,0.3474135994911194,0.4624727964401245,0.0010000000474974513
